CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
600,Germany,Male,30,0,74454.24057965007,2,0,1,163978.51654956205,0
839,Spain,Female,21,4,153228.04891625047,2,0,0,101298.37394540553,1
352,France,Female,63,6,170086.4103308553,1,0,0,107068.45154931568,1
742,France,Female,43,1,125902.23105095155,1,0,0,87749.5819673491,1
665,France,Female,41,7,83338.48137181868,1,0,1,88877.49784886814,0
425,Germany,Male,26,9,126579.17099158066,2,0,0,195735.81526382736,1
436,Germany,Male,52,5,0.0,4,1,1,180741.76201762818,1
619,France,Male,59,9,181089.63455903257,2,1,1,147914.79713794953,1
574,France,Male,32,2,15988.159154604724,1,1,1,71575.81442224156,0
367,France,Female,41,1,33255.72609238536,1,0,0,107600.53707614176,1
462,Germany,Female,48,7,10857.669106296149,2,0,1,140988.4495025106,1
600,France,Female,36,3,103564.01464836598,1,1,0,84969.30655800838,0
582,France,Female,19,6,0.0,2,0,1,109649.86713607846,0
678,France,Male,19,6,113702.31574042601,2,0,1,37685.068652940274,0
628,Germany,Male,58,9,0.0,2,1,1,27779.562306757023,1
551,Germany,Male,53,8,79498.9109682015,1,0,0,41788.85121593792,1
432,France,Female,54,9,0.0,1,1,0,153574.85717048397,1
474,Germany,Female,51,7,85015.87189327537,2,1,0,46092.78480783952,1
524,Germany,Female,56,7,11712.09013049549,2,1,0,185697.11910250934,1
418,Spain,Female,36,6,167594.86860256267,1,0,1,80024.28143796597,0
396,France,Male,55,9,82907.99695191924,1,0,0,42116.23366339976,1
721,Germany,Male,40,4,128329.78506525295,1,1,0,166796.38556019383,1
605,France,Male,33,8,71697.86827622255,4,1,1,96762.89971255133,0
564,France,Female,63,6,0.0,1,0,0,83807.36978898509,1
379,Germany,Male,61,2,0.0,2,1,1,72596.10350214067,1
630,France,Female,23,5,0.0,1,1,0,72797.3693116008,0
761,France,Male,43,2,0.0,1,0,0,136053.79226534354,1
831,France,Male,39,5,30828.259677666985,2,0,1,112723.1474587763,0
586,France,Female,62,7,0.0,2,1,0,98851.908496101,1
597,France,Female,64,8,146776.8312079655,1,0,1,94937.88421376522,1
717,France,Female,41,1,0.0,1,0,1,36980.20059073538,0
844,Germany,Male,63,5,151791.50281632817,2,1,0,167296.65601728906,1
374,Spain,Male,57,2,61900.89166208381,1,1,1,186101.07171180134,0
423,France,Male,38,6,19275.52069819672,2,0,1,162419.20108679496,0
555,Germany,Male,47,3,20634.37175091214,1,0,1,95740.73613524545,1
839,Spain,Female,69,4,61057.84221182249,1,0,0,194716.7847304025,1
843,France,Male,28,9,0.0,1,0,0,127542.43475163821,1
663,France,Female,26,5,112125.98902139967,1,0,0,157075.74236849128,0
443,Spain,Male,29,7,153955.64600020964,1,0,0,150832.43225594526,1
724,Germany,Female,43,1,0.0,1,0,1,144484.53885096672,0
476,France,Female,55,3,0.0,2,1,1,131977.42128497083,0
774,France,Male,68,3,98009.70139730985,2,1,1,50206.29333739224,0
374,Germany,Male,20,5,0.0,1,0,0,65946.20837859032,1
683,Spain,Female,50,3,91282.44172604606,2,1,0,178476.32591751005,1
704,France,Male,32,4,0.0,2,0,0,44192.32938554709,0
465,Spain,Female,64,4,128647.89663548897,1,0,0,38872.71559326842,1
397,France,Male,22,7,165459.3034940325,3,0,0,63990.545751996004,0
575,France,Male,41,3,108455.86128026537,1,1,1,78873.68895246628,0
615,France,Male,28,5,0.0,1,1,1,115094.61166264997,0
448,Germany,Male,50,6,188552.23930413378,1,1,0,125052.23204837192,1
808,France,Male,40,7,65913.96224244963,4,0,1,160227.74235044682,0
360,France,Female,27,8,183756.96431857513,1,0,1,23947.270584530434,0
434,Spain,Male,69,9,164482.97748012777,1,1,1,49564.48222012632,1
754,Spain,Female,60,7,88493.77152876684,2,0,0,105980.7620521713,1
563,France,Female,45,3,20773.715764987646,2,0,1,57654.395552460854,0
522,France,Female,56,3,190063.74184033333,2,0,0,175962.1876775342,1
740,Spain,Male,34,9,0.0,2,0,1,131631.91469540546,0
558,Germany,Female,61,4,0.0,2,1,0,103144.42350406473,1
797,France,Female,43,2,111371.87865275446,1,1,0,10084.287059632741,0
731,Spain,Female,42,1,0.0,2,1,0,173143.1630968197,1
413,France,Female,53,1,53065.27215749088,1,0,0,97563.47154903844,1
607,Germany,Female,29,8,27772.694968977175,2,1,0,110967.75609416612,1
681,France,Female,20,7,0.0,1,1,0,142671.57814375087,1
470,Germany,Male,67,5,0.0,2,1,0,188116.525504637,1
647,France,Female,46,8,23297.43694652326,1,1,0,40059.900721999205,1
815,Germany,Female,61,4,39751.158263718695,2,0,1,23524.993891979295,1
403,Spain,Male,41,9,0.0,2,0,0,33162.69280772698,0
680,France,Female,36,0,0.0,1,1,1,150737.59632046745,0
621,Germany,Male,30,7,188111.55411589646,1,1,0,34562.787227036744,1
590,France,Male,33,2,0.0,1,0,0,105186.39158693442,1
592,Spain,Female,57,8,90275.9841886254,3,1,0,144234.03801294405,1
367,Spain,Female,44,0,117121.93703001141,2,1,1,145424.746419202,0
832,Spain,Male,23,2,0.0,1,1,1,87207.00251853501,0
536,Germany,Male,59,0,0.0,1,1,0,142736.74283403755,1
695,Spain,Male,27,0,111139.49680024957,1,0,1,190502.11235610687,0
493,France,Male,55,5,0.0,1,1,1,15315.978862836571,0
611,France,Female,25,3,188904.36848231996,1,0,1,137562.22656598495,0
790,Germany,Male,35,9,148777.53605190563,2,0,1,109297.43820532708,0
713,France,Male,49,3,74109.95960803506,2,0,0,50391.81925655481,1
840,Spain,Male,34,4,187869.92147681952,1,0,1,68465.31718036997,0
780,Germany,Female,59,2,171879.5487487745,2,0,1,169058.6074062878,1
588,France,Male,19,1,0.0,1,0,1,121510.63610608657,0
653,France,Male,61,9,0.0,2,0,1,12760.765732284619,0
647,France,Female,37,7,191504.12898355833,2,1,0,193418.65276565094,0
425,Germany,Female,27,6,113147.7393855955,2,1,0,136575.0099926913,1
537,France,Male,26,9,0.0,1,0,0,94102.12515571064,0
682,France,Male,65,3,50325.3909399299,3,1,0,145343.34998172102,1
737,Germany,Male,56,1,36676.28310987282,2,0,1,48868.115652091554,1
836,Spain,Female,58,8,25083.624539440265,1,0,1,59488.79656578236,0
595,Spain,Female,42,7,90239.4875074973,1,0,1,38903.990063791156,0
479,Spain,Male,42,3,0.0,2,1,1,85443.87432812795,0
823,Spain,Male,41,4,0.0,1,1,0,181893.0540915893,1
664,France,Male,23,9,0.0,1,1,0,83832.17407827338,1
760,Spain,Female,47,5,0.0,2,0,1,64736.28240356843,0
632,France,Male,27,3,108392.3565580754,1,0,0,143677.128601856,1
428,Germany,Male,56,1,151236.02173342684,2,1,0,175225.06356285902,1
421,Germany,Female,48,4,126177.05273654402,1,0,0,56404.1102577784,1
612,Spain,Male,35,0,0.0,2,0,1,163505.1201063783,0
540,France,Female,60,6,0.0,2,0,1,67912.92529288345,0
716,France,Female,50,8,139392.33108407218,3,0,0,56990.077975001404,1
724,Germany,Male,36,2,55119.45943992867,1,1,0,99861.79191933655,1
779,France,Female,40,5,70827.48298300759,1,0,1,22678.851845867568,0
412,Spain,Female,22,8,82827.12535427832,2,0,0,173824.9110028113,0
837,Germany,Male,43,3,124483.86153924516,2,1,0,176124.7325565859,1
729,Germany,Female,46,5,34093.51659070984,1,1,0,138701.57815388573,1
361,Spain,Female,41,2,151260.8434659434,1,0,1,67548.22253022771,0
490,Germany,Male,23,8,75744.61144503918,1,1,0,41674.66969953838,1
603,France,Male,56,6,141436.79774163655,1,1,0,142772.91846777883,1
392,France,Male,21,6,0.0,2,1,1,29586.850231885004,0
366,Germany,Male,65,3,0.0,2,1,1,88110.57896770445,1
412,Spain,Male,59,5,150140.41460156825,1,1,0,26873.70485090533,1
602,Spain,Female,43,7,0.0,2,0,1,91026.78441314212,0
814,Spain,Female,32,5,0.0,2,1,1,35553.909062683226,0
725,France,Female,30,5,130799.98713354576,1,1,0,16114.997057835313,1
641,France,Female,57,3,156783.89627729708,2,1,0,95449.53106009396,1
818,France,Female,39,7,175074.64495929598,2,0,0,117861.83835980129,0
357,Spain,Male,30,9,69180.27166738984,1,1,1,93474.82079677438,0
674,France,Male,56,7,0.0,2,0,1,43468.05956467505,0
439,France,Male,34,8,0.0,1,1,0,24711.957533440152,0
557,Germany,Male,53,5,75794.13845496066,2,1,1,34009.71722828153,1
641,France,Female,56,1,108922.46340850524,2,0,1,148151.65061835124,1
633,Germany,Male,65,3,92491.04442910738,2,0,0,13016.468936233046,1
467,France,Male,42,3,124119.81446936305,1,0,1,174030.10413119322,0
698,France,Female,51,7,154164.67937195394,2,1,1,169616.9367132904,0
524,France,Female,38,4,0.0,1,0,1,177289.08350480848,0
425,Spain,Male,42,3,194262.09397319608,2,0,1,176961.6254509989,0
450,France,Female,42,7,150242.8017328582,2,0,1,136827.92966338038,0
763,France,Female,39,2,197152.2470277764,1,0,1,171011.87298322417,0
500,France,Male,40,1,0.0,2,0,0,148762.7480205788,0
749,France,Female,42,3,0.0,2,0,0,67022.96491243877,0
619,Spain,Male,31,0,88091.09498780327,2,1,0,153474.17609693905,0
807,France,Female,31,0,0.0,2,0,1,126959.51929690971,0
420,Spain,Female,43,4,140553.63420378463,2,0,0,15223.088251039262,0
842,France,Female,57,0,0.0,1,0,0,159408.31774647013,1
529,Spain,Female,47,3,0.0,2,0,0,175458.66305030265,1
473,Spain,Male,43,7,0.0,2,1,1,108319.7901574036,0
730,Germany,Female,55,7,53274.458432742955,1,0,0,102535.08052140172,1
642,Germany,Male,39,1,117329.99848995835,1,1,0,91181.36255988381,1
634,France,Male,56,2,124627.22564918858,1,1,1,146578.61238031753,0
544,Germany,Female,56,2,65642.79918295876,1,0,1,50936.1960366826,1
748,France,Female,51,0,197710.4268052358,2,0,0,157047.54103573025,1
577,France,Male,42,2,159252.20410578174,1,1,1,65545.21907435969,0
780,Spain,Female,53,7,71040.55947602328,1,0,1,59684.47152982612,1
779,France,Female,30,5,78102.52757693575,1,0,0,163744.09125231818,0
785,Spain,Male,46,4,146469.04827962408,2,1,0,43131.38193560505,1
624,France,Female,59,9,12183.750083735104,1,0,0,173878.62726242744,1
810,Germany,Male,26,8,98167.66415815079,2,1,0,195794.48735330452,1
455,Spain,Female,32,6,75191.084699423,1,0,1,70775.99828975194,0
370,Germany,Female,48,5,172260.56391472838,1,1,0,186296.0073572852,1
413,Germany,Female,61,4,160346.03298529534,1,0,1,117618.79239363679,1
514,Germany,Female,44,4,73098.41607689252,1,0,1,59274.34955615996,1
376,Spain,Female,48,9,0.0,1,1,0,96000.40892195977,1
660,France,Female,27,8,183584.0011528304,2,0,1,162010.3557326077,0
849,Germany,Male,68,9,114967.18133550958,1,0,0,136661.0709942417,1
634,France,Male,54,5,40255.030505033865,2,0,0,104008.66066054591,1
497,France,Female,24,3,156362.33574117091,1,0,1,58890.14622040683,0
630,France,Female,49,3,70675.40560526217,2,0,0,147900.92326783368,1
675,France,Male,69,3,110183.46410756241,1,1,1,69530.39424150091,1
668,Germany,Male,28,5,0.0,2,0,1,72880.27007369643,0
513,Spain,Male,65,0,0.0,1,0,0,151907.62006743797,1
735,Spain,Female,62,8,82250.26131567334,2,0,1,116102.27927302566,1
755,Germany,Female,45,1,140352.40571575184,2,0,1,45308.37007618672,1
573,France,Female,21,1,0.0,1,0,0,140551.23947344563,1
621,France,Male,65,4,0.0,1,0,1,59029.96838568344,1
495,France,Male,62,3,0.0,2,1,1,154493.41912972947,0
802,Germany,Female,48,2,12427.847860434118,1,0,1,100956.20927049729,1
787,France,Male,46,4,152493.03548768192,2,0,0,123047.2049454819,1
705,Germany,Female,50,6,0.0,1,1,1,124185.5729197782,1
379,Spain,Female,21,9,142630.66193986262,1,1,0,37893.99563399491,0
394,Germany,Male,64,1,0.0,2,0,0,133590.3359646846,1
624,Spain,Female,43,5,114878.34819923573,1,1,1,174754.1911577041,0
820,Germany,Male,48,3,0.0,2,0,1,179328.38288768195,1
383,France,Male,48,1,56638.61720220938,1,0,1,140824.9598381338,0
490,France,Female,44,0,0.0,1,0,0,194105.45796011342,0
776,Spain,Female,42,7,174291.09762142925,1,0,1,123672.4714408479,0
667,Germany,Male,65,4,125981.55097077957,2,1,1,58425.900741629455,1
723,Germany,Female,53,9,0.0,2,0,0,135432.83252159756,1
570,France,Male,66,1,0.0,2,0,1,182743.45464560433,1
705,Germany,Female,48,7,175230.3207716382,1,1,1,78181.88963246359,1
371,France,Male,60,2,123591.43932970788,2,1,1,60321.29424608438,0
529,France,Male,54,6,0.0,2,1,0,193635.815916046,1
785,France,Female,62,1,183545.2897925165,1,0,0,155644.3618094485,1
716,France,Female,61,6,32398.384488354975,1,1,1,19457.8637716881,0
769,France,Male,40,3,0.0,2,1,1,116624.74321525484,0
678,France,Male,52,9,0.0,2,0,0,54541.87645556148,1
580,Germany,Male,21,0,99757.52272143097,2,0,1,64495.120258743525,1
848,Germany,Male,45,4,0.0,1,1,1,26641.481017671216,1
752,Germany,Female,59,3,0.0,1,0,0,53889.17719791541,1
387,France,Female,58,7,197793.59843987762,1,0,1,105993.12301020096,1
419,Spain,Female,59,0,0.0,3,0,0,24927.050904278425,1
465,France,Male,30,1,145058.64810907107,2,1,0,179041.81148791578,1
588,France,Female,18,4,0.0,2,1,0,157326.5662680558,0
684,Germany,Male,29,9,18399.278351270335,1,1,0,82462.46977345899,1
790,France,Male,60,9,62434.59924667334,2,1,1,34743.24284700837,1
497,Germany,Female,57,1,80102.3143810281,1,0,1,198854.87155847377,1
358,Germany,Female,43,0,12279.553018954557,2,0,1,117028.26823708988,0
637,Spain,Male,63,5,0.0,2,0,0,90365.30051430628,1
737,Spain,Male,63,9,27676.001161286043,1,0,0,47741.45123575168,1
399,Spain,Female,69,3,0.0,1,0,1,48611.15263723891,0
687,France,Male,40,4,10839.66869079671,1,1,1,161279.7400969806,0
354,Spain,Female,66,2,0.0,1,0,1,108777.42296435767,0
753,France,Female,39,9,174593.84650050016,2,1,0,196960.3725630393,1
692,Germany,Male,68,5,0.0,1,1,0,191088.56838072994,1
475,Germany,Male,69,3,22320.251633300155,2,0,1,49297.28249039563,1
424,France,Male,45,5,57448.84904539644,2,0,0,199881.31741686148,0
514,Germany,Male,34,4,0.0,2,0,0,197453.01953250213,1
627,France,Male,23,1,0.0,2,1,0,161863.1141418199,0
791,France,Female,31,3,121354.13017413275,2,0,1,84272.87216830753,0
673,Spain,Female,67,1,10109.062216825409,1,1,1,52587.51178011313,1
826,France,Female,34,4,99708.7306363661,1,1,1,29600.154386678438,0
649,France,Female,55,2,60467.42754323484,2,0,0,19875.103705454276,1
639,France,Male,22,5,0.0,1,1,0,165952.4528320415,0
426,Spain,Female,30,4,123750.46115694306,2,1,0,189656.70767567167,0
647,France,Male,65,1,176124.5572738174,1,0,1,156785.89068978996,1
486,France,Male,26,9,44514.81210919675,2,0,1,154217.3798175893,0
455,Spain,Male,61,7,155962.18449702393,2,1,1,88884.06573264564,1
444,France,Male,59,5,19291.413713303104,2,1,1,131824.38360615587,0
484,France,Male,43,8,0.0,2,0,1,137530.9629405989,0
417,Spain,Female,30,2,0.0,1,0,1,58883.01308220078,0
496,Germany,Male,36,3,183960.9568978615,2,0,1,150349.10531844778,0
839,Spain,Male,65,7,43819.602209511395,1,0,0,37762.22362056772,1
827,France,Female,34,6,0.0,3,0,0,65756.67543838895,0
508,Spain,Female,33,7,41308.80149349557,2,1,1,122044.59158490358,0
733,Spain,Female,47,8,99961.9059025692,1,1,1,112519.10878271087,1
512,France,Male,49,7,0.0,2,1,0,143870.47893794347,1
790,France,Male,31,7,17857.866524431083,1,0,1,120753.6130551625,0
690,Spain,Male,65,5,0.0,1,1,0,19413.25636427283,1
538,France,Male,32,1,0.0,2,0,1,195763.56945365595,0
764,Germany,Female,29,6,0.0,2,0,1,155062.9019471194,1
688,Germany,Female,54,3,126659.07601023109,2,0,1,177281.92750904156,1
444,Spain,Female,28,2,0.0,2,1,1,162746.35022376667,0
530,Spain,Female,22,3,156153.1572231914,1,1,0,50354.80188089114,0
637,France,Female,28,3,141572.04669374292,1,0,1,187214.66347910036,0
671,France,Female,51,2,0.0,1,1,0,196975.90255091887,1
536,Spain,Male,36,8,170395.751420274,1,0,0,24947.719994453375,0
721,Spain,Male,43,2,44090.95996805798,2,0,0,40102.68973953773,0
487,Germany,Female,43,1,43080.843468424806,2,0,0,198155.8370282263,1
479,Spain,Female,34,0,0.0,2,1,0,65758.27744819876,1
543,Germany,Female,48,0,0.0,1,0,0,165762.50769533892,1
665,France,Female,36,4,33255.42117287142,1,1,1,24087.183290799807,0
821,Spain,Male,61,4,0.0,1,1,0,149163.7760167641,1
622,France,Male,37,8,0.0,2,0,1,143265.04977656514,0
701,France,Male,40,3,43593.66406417904,1,1,1,188152.46833084137,0
493,France,Female,42,4,0.0,1,0,1,148456.17998174476,0
365,Spain,Female,45,5,64388.250609678726,1,1,1,17865.9278838764,0
651,Spain,Female,54,9,77651.56429677834,2,0,0,95586.02847114435,1
772,France,Male,29,6,145711.64092796217,1,0,0,76099.21673377081,0
594,France,Male,65,8,87038.46038703376,1,0,1,118438.00107539752,0
764,Germany,Male,18,5,154319.56945476012,2,1,0,91381.28469274758,1
456,Spain,Female,19,0,131676.5962671898,2,0,0,63360.198617738046,0
437,Germany,Male,27,7,78608.8446006943,1,0,1,135598.52581026225,1
478,Germany,Male,51,1,0.0,1,0,0,69115.82833821716,1
744,Germany,Female,49,8,143688.3152911156,1,0,0,171624.89218413652,1
724,France,Male,42,6,111603.52850386374,1,1,1,71368.819636853,0
690,France,Female,27,6,174984.6306712035,1,1,0,107913.5102304725,1
353,France,Female,67,9,187304.84951058577,1,1,0,166944.1251465721,1
676,Spain,Female,18,9,146364.3919472851,1,1,0,166348.9485502401,1
759,France,Male,49,4,0.0,2,0,0,121357.5098534158,1
716,Germany,Male,54,7,0.0,1,0,1,82184.95746903308,1
655,France,Female,29,9,0.0,1,1,1,116008.50242473822,0
745,France,Male,66,0,0.0,1,0,1,171439.8745821191,1
444,France,Female,68,2,53701.76308331319,3,1,0,51568.4315050267,1
558,France,Male,35,8,73405.50427301864,2,0,0,33272.17053166583,0
574,France,Female,47,0,0.0,2,0,1,120586.12234800667,0
808,Spain,Female,30,7,66059.65283805797,2,1,0,119068.16465845582,0
697,France,Male,20,5,0.0,1,0,1,65698.16348947666,0
829,Germany,Female,38,9,86383.10391793461,3,0,0,92547.55351021746,1
670,France,Female,59,4,64426.896073699056,1,0,1,26820.409555449605,1
396,Germany,Female,31,5,42205.18908443702,1,1,1,34844.451360108345,1
825,Germany,Female,57,4,0.0,1,0,0,167383.0514313552,1
530,Spain,Female,27,8,85090.23485103041,2,0,0,98249.90173345177,0
455,France,Male,19,1,168033.88709309243,1,1,1,28964.48028181791,0
548,France,Male,62,9,177716.22800777943,2,0,1,192755.0078526887,0
735,Spain,Female,54,5,152683.0623688458,1,0,0,49888.87449880962,1
455,France,Male,28,3,0.0,1,0,0,70212.6465129428,0
629,Spain,Female,18,2,0.0,1,1,0,194781.6554299376,1
609,France,Female,43,4,0.0,2,1,0,44368.31180113465,0
457,Germany,Female,59,1,135611.99423955497,1,0,1,194057.83424310843,1
368,France,Female,30,2,87146.09215123359,2,1,1,147225.56728719617,0
759,Spain,Female,45,6,0.0,2,1,1,91115.3398199397,0
808,Germany,Male,53,0,0.0,2,0,1,123036.54958722755,1
645,France,Male,38,1,116910.43272632732,2,1,0,106499.49728783248,0
655,France,Male,27,2,132070.93268042983,3,1,0,162900.17936260317,1
520,France,Male,29,9,50570.30696699903,1,0,1,21940.14049766107,0
680,Germany,Male,63,6,0.0,1,1,0,164544.4750246663,1
842,France,Male,44,3,97490.11487109734,1,1,1,194418.00358839065,0
544,France,Female,20,7,0.0,2,1,1,91618.85780334579,0
361,Germany,Male,45,7,87959.99333054596,1,0,1,46366.447801890004,1
544,France,Female,19,0,69075.56531731503,2,0,1,30673.746841876484,0
839,France,Female,45,4,68013.58585342142,1,0,0,75883.55719059161,0
632,France,Male,68,0,142944.22131060204,1,0,0,34824.32067630613,1
718,Germany,Male,48,6,0.0,2,1,1,53645.20718545424,1
531,Spain,Female,60,3,15690.900399096212,2,1,1,134342.86110987747,0
799,France,Female,38,7,19219.79371498526,2,1,1,88997.85636077824,0
654,Spain,Female,24,7,118322.61019916307,1,0,0,181193.87522395488,0
493,France,Female,67,8,0.0,2,1,0,98141.58021299976,1
735,France,Female,48,5,18355.784129701737,2,1,0,39279.02042533979,1
665,Germany,Male,31,6,106369.31748092157,2,0,1,36341.88388976678,0
531,France,Male,56,6,0.0,1,1,0,141692.51456115794,1
379,Germany,Female,56,4,10845.115838777556,2,0,1,130442.15608905145,1
433,Spain,Female,26,6,62400.84244434316,1,0,0,144495.4427332897,1
515,Spain,Female,40,8,0.0,3,0,0,74363.91690422519,0
633,France,Female,29,3,25479.22844439854,1,1,1,183855.89797166784,0
630,France,Female,46,1,125329.33072490244,2,0,0,31614.77321923674,1
445,Spain,Female,55,7,106402.51665387211,2,1,0,16241.222822617852,1
730,France,Female,56,6,38819.07899828686,1,1,1,151007.84466190173,0
615,Germany,Female,39,5,18072.531897367564,2,1,1,138644.21716531366,0
793,France,Male,21,6,105491.5493314551,2,1,1,103776.49862470152,0
647,France,Female,65,2,0.0,2,0,1,18301.675641954822,0
645,France,Female,24,5,43676.127691669724,1,0,1,31698.081415821413,0
574,Spain,Male,57,9,141350.76747587405,2,0,0,47106.682735008835,1
682,Spain,Female,25,6,113812.82923289851,2,1,0,131357.4108617549,0
710,France,Female,69,6,77990.82086223931,1,0,0,135979.00035172707,1
723,Spain,Female,52,4,136241.794282779,2,1,0,138613.7245764564,1
391,France,Female,26,2,0.0,2,1,0,162579.30816154834,0
652,France,Male,68,1,96816.95098077766,2,1,1,14711.248385137456,0
770,Spain,Female,30,6,114367.94649733098,1,1,0,132219.77381210373,1
595,Germany,Female,56,3,97152.1526504558,2,0,0,57796.982907932106,1
557,France,Female,37,1,85525.26160286203,1,0,0,118497.14716636582,1
586,France,Male,38,7,0.0,2,1,0,150196.3827492637,0
371,Spain,Female,64,1,134659.18363924648,2,0,0,146808.9345948587,1
534,Spain,Female,36,5,131497.79621866922,1,0,1,64701.18211019663,0
817,Spain,Male,19,3,179442.1225335768,1,0,1,77508.50544890549,0
591,France,Male,61,8,0.0,1,0,1,184287.62811823373,0
712,Spain,Male,57,4,117768.86131183946,1,1,1,171288.55239832663,0
632,France,Male,47,3,76170.89676199488,1,1,1,58831.260592805294,1
390,Spain,Female,40,7,157986.3163445448,2,0,0,121537.16458483825,0
685,France,Male,57,2,36998.82192873823,2,1,1,30382.533589953924,1
511,France,Male,30,8,107452.74249839404,2,0,0,134234.90794642002,0
509,France,Male,50,7,0.0,1,0,0,128056.54995478732,1
823,Spain,Female,49,7,196858.89483063397,1,1,0,60144.29905682876,1
438,Spain,Male,45,9,198291.29484747574,1,1,0,90149.5540598715,1
671,France,Female,41,4,161850.68627336845,2,0,1,158638.24418440522,0
361,Germany,Female,59,0,0.0,2,0,1,58533.22661541171,1
773,Spain,Male,45,9,113972.90009520887,2,0,0,155989.62649794633,0
422,France,Female,47,8,70750.90998850064,1,1,1,70113.28137836923,0
425,Spain,Male,58,1,0.0,1,1,1,169517.36477276578,1
695,Spain,Male,46,0,0.0,2,1,1,15795.732655458078,0
550,France,Female,51,5,156570.80468658337,1,1,1,59048.123356609896,1
359,France,Female,68,0,36348.50424946937,1,0,1,43748.54488043729,0
701,France,Female,39,9,85740.4545489648,1,0,0,179208.11362927037,0
575,France,Female,42,9,112096.82118016941,2,1,0,91418.75801441295,0
525,France,Male,31,9,33685.01404478989,4,1,0,113664.13933900687,1
625,Germany,Female,27,6,80038.37501288265,1,0,1,55994.59155367175,1
388,Germany,Female,27,6,0.0,1,0,1,34387.53450865322,1
409,France,Female,25,0,0.0,2,1,1,123666.0440570682,0
415,Germany,Female,31,9,152740.0326194446,2,0,0,63826.87574841119,1
670,Germany,Male,62,4,127942.14298710474,2,0,1,186482.7465815975,1
784,Spain,Male,55,2,48922.72237012002,2,0,0,100506.46648223353,1
473,France,Female,49,1,73484.21306372013,2,0,1,36250.35111169855,0
513,Germany,Female,62,4,37452.13136353837,1,0,1,14520.298669588223,1
757,Spain,Male,49,4,0.0,2,0,1,54133.213898366004,0
760,Germany,Male,20,1,165898.03805974554,2,0,0,70785.38833910396,1
735,France,Male,37,5,13616.93912106421,2,0,0,49323.832627078096,0
508,France,Male,30,6,29628.647242495546,2,0,0,79464.27350397929,0
406,Spain,Female,40,0,53576.45704881156,1,1,0,177003.25797563873,1
427,France,Female,36,2,145672.68120022668,2,1,0,19110.97857888013,0
543,Spain,Male,33,3,0.0,2,0,1,162233.43029726224,0
634,Spain,Male,53,1,153072.3439871534,2,1,0,90900.38487602895,1
364,France,Female,52,9,109740.03453246999,2,0,0,182219.29518999602,1
361,Germany,Female,64,4,29971.349181711394,1,0,0,136739.53344548758,1
450,France,Male,64,3,153433.73112773252,2,0,0,41334.17962871896,1
505,France,Female,67,1,0.0,1,0,1,192304.92934429378,1
689,Germany,Male,24,0,76061.07246698462,1,1,0,39395.78517469973,1
474,Germany,Female,69,7,68518.3871847417,2,0,1,73895.72214034104,1
708,France,Female,54,1,0.0,1,0,1,195972.970877511,1
629,Spain,Male,25,3,72610.51824613177,2,1,1,50250.72643015873,0
754,France,Female,42,9,156144.14617617492,3,1,1,129924.87250068622,0
743,France,Male,40,4,42627.50945272655,1,0,1,195726.8768960606,0
459,France,Female,27,1,170710.74952039815,1,1,0,140894.7042363204,0
683,France,Male,47,9,0.0,2,0,1,135924.83888986285,0
706,Spain,Male,50,8,103275.90633631508,1,1,0,128093.69190431044,1
495,Germany,Male,28,1,0.0,2,0,1,115536.7063086055,0
565,Germany,Female,52,5,119327.37541297203,1,0,1,190339.28377611368,1
747,Germany,Male,44,6,165976.96064184318,2,0,1,113313.79072615932,0
511,France,Male,20,5,64999.96865262683,1,0,1,136026.1687042223,0
477,France,Female,64,3,169172.01059733285,2,0,0,150379.18968109693,1
663,Germany,Female,66,0,138614.58201578888,2,0,1,110264.92863360308,1
681,Spain,Male,67,1,0.0,2,0,1,178666.91811737392,0
499,Spain,Male,25,9,0.0,2,1,0,14331.605999397001,0
803,France,Female,30,9,0.0,1,1,0,85100.95968793806,0
385,France,Female,59,5,0.0,1,1,0,127159.62433587699,1
522,France,Female,20,7,29666.608312495562,1,0,0,13604.71361582684,0
769,France,Male,37,2,23237.407694512607,2,1,0,188010.55599369286,0
371,France,Female,63,6,144150.30576552267,2,1,1,167012.20377720994,0
555,Germany,Male,62,8,183457.042907062,2,0,1,51616.8389805859,1
476,France,Male,52,3,0.0,2,0,0,73036.84812742364,1
685,Germany,Male,30,6,61388.60730348463,2,1,0,138658.5446306794,1
794,Germany,Female,37,6,48336.55495327185,2,1,0,74793.22185674962,1
705,France,Female,41,9,0.0,2,1,1,172784.40238766655,0
789,Spain,Female,26,8,48163.41388523002,3,1,1,57210.23550996161,0
566,France,Male,47,2,0.0,1,1,0,165475.014011033,1
445,Germany,Male,42,0,169073.00271490455,1,0,0,98274.06667533192,1
766,Spain,Female,33,7,163987.94273057417,2,1,0,96140.87950104589,1
778,Germany,Female,25,3,180063.9222506731,2,1,0,42003.062761857174,1
513,Spain,Male,61,1,101626.26783640817,1,1,0,196840.53462485675,1
497,France,Male,45,4,117176.28940175814,3,0,1,75517.8865121092,0
367,Germany,Male,29,3,156412.00655091298,2,0,0,48878.01985071771,1
643,Germany,Male,68,0,55460.4512927238,1,1,0,16163.92726541022,1
544,Germany,Female,41,6,0.0,2,0,1,103767.04499790502,0
500,Spain,Male,66,3,13335.921167501481,2,1,1,16129.24217523809,0
